uri	artists	track_title	release_date	release_date_precision	genre	record_label	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	clusters
spotify:track:2Xg4bsCoRI7Ey7eIy6tmvV	Spektre	Back Into Consciousness (Original Mix)	2018	day	Techno (Peak Time / Driving)	Kraftek	0.736	0.859	9	-8.053	0	0.0629	0.000197	0.889	0.122	0.315	128.011	417668	40
spotify:track:0hu8jHiCsQgCRdwy17r6jQ	Spektre	Carnival of Souls	2018	day	Techno (Peak Time / Driving)	Respekt Recordings	0.655	0.904	1	-9.503	0	0.039	0.00595	0.972	0.114	0.0728	128.006	275122	26
spotify:track:56shAaXCI3eYnv1EbrJoob	Spektre	Gates of Dawn	2019	day	Techno (Peak Time / Driving)	Respekt Recordings	0.65	0.9	7	-7.595	1	0.0517	0.00105	0.886	0.0939	0.189	128.004	267400	-1
spotify:track:3Ag8oEgT6DOP3TORZEvQL2	Spektre	Planet Noir	2019	day	Techno (Peak Time / Driving)	Noir Music	0.782	0.923	8	-9.649	1	0.0341	0.00207	0.918	0.111	0.157	130.012	417707	-1
spotify:track:4gA15lL0dDs5xoBXU9qOFB	Spektre	Retrograde (Original Mix)	2018	day	Techno (Peak Time / Driving)	Kraftek	0.689	0.851	8	-8.631	1	0.0448	0.015	0.902	0.0759	0.387	127.991	400335	-1
spotify:track:5F84K2ltGbHKMYbmujjt8W	Spektre	Thinking About You ft Juliet Fox (Original Mix)	2019	day	Techno (Peak Time / Driving)	Kraftek	0.825	0.794	1	-8.611	1	0.0536	0.000155	0.911	0.09	0.27	126.006	402905	-1
spotify:track:2onnnFhFnzIWEifETx8nW0	Spencer Brown	Windows 95 on Acid	2018	day	Techno (Peak Time / Driving)	mau5trap	0.744	0.919	2	-8.399	1	0.0415	0.000653	0.886	0.0736	0.119	125.983	457907	-1
spotify:track:2Je88vKFbtSEp6uzucHGnl	Spencer Brown	Phases (Extended Mix)	2020	day	Melodic House & Techno	Anjunadeep	0.739	0.56	9	-11.661	1	0.278	0.132	0.791	0.297	0.0768	123.971	353815	0
spotify:track:2OatP6ZwRxAzZ8MxCQNb1f	Spencer Brown	SF to Berlin (Original Mix)	2020	day	Progressive House	Anjunabeats	0.636	0.633	5	-13.048	0	0.0564	0.246	0.883	0.0793	0.316	123.976	392213	23
spotify:track:4FYoE7zukBqjDGKIaf3AjD	Splize	Neon Affair	2022	day	Indie Dance	Sleazy Deep Originals	0.721	0.752	3	-5.751	0	0.0317	0.0169	0.872	0.148	0.795	110.018	175636	6
spotify:track:1QEQFPm2kcPppyLHvcrikl	Stan Kolev	Oblivion (Extended Mix)	2018	day	Progressive House	Freegrant Music	0.75	0.782	10	-10.217	0	0.0589	0.00649	0.822	0.0742	0.524	123.004	441098	31
spotify:track:2QoQ0y1DOvMzmXJWyEOETV	Stan Kolev	Self Inquiry	2021	day	Progressive House	Outta Limits	0.728	0.59	8	-10.492	0	0.0539	0.000537	0.866	0.0609	0.316	122.998	433170	31
spotify:track:303ccTay2FiDTZ9fZ2AdBt	Stardust	Music Sounds Better With You	1998	day	House	Because Music	0.735	0.72	1	-7.04	1	0.336	0.00105	0.15	0.382	0.364	124.174	403293	0
spotify:track:70G0rxN6t88G7GvsyJYePg	Stavroz	The Finishing (Viken Arman Remix)	2015	day	Deep House	Delicieuse Records	0.651	0.487	1	-13.136	0	0.0298	0.018	0.922	0.0982	0.115	120.002	368460	19
spotify:track:2SCLswvRP8hAYdIKsrLV6h	Stavroz	The Finishing	2015	day	Deep House	Delicieuse Records	0.773	0.377	9	-12.653	1	0.0455	0.655	0.829	0.122	0.0363	119.975	482983	22
spotify:track:4DvPeMArYcKLyEufQH5eQ0	Steand	Capri (Extended Mix)	2021	day	Melodic House & Techno	Purified Records	0.613	0.761	5	-9.257	1	0.0347	0.0656	0.918	0.0889	0.324	120.008	401023	-1
spotify:track:6wIlFCtQHeC8UyljWYnMoI	Stephan Bodzin	Ataraxia	2021	day	Melodic House & Techno	Herzblut Recordings	0.792	0.665	7	-12.687	1	0.0514	0.0391	0.861	0.0986	0.0491	124.997	439050	31
spotify:track:4393xLc6sW9aHPCnyKxj78	Stephan Bodzin	Birth	2015	day	Melodic House & Techno	Herzblut Recordings	0.522	0.572	7	-11.432	0	0.0829	0.00749	0.838	0.12	0.358	121.047	473192	-1
spotify:track:5XWtnEDX7CJC9yK6F7KeK6	Stephan Bodzin	Boavista	2021	day	Melodic House & Techno	Afterlife Records	0.648	0.627	8	-13.029	1	0.056	0.136	0.917	0.0898	0.135	123.995	457622	-1
spotify:track:5aQsFqrUKPWk2IWIDVT1Vs	Stephan Bodzin	Infinite Monkey	2021	day	Melodic House & Techno	Herzblut Recordings	0.657	0.784	7	-12.77	1	0.0445	0.153	0.857	0.121	0.0372	125.023	433022	-1
spotify:track:2xlb1yXTcqa4rTn7Ju9qDT	Stephan Bodzin	Powers of Ten (Maceo Plex & Shall Ocin Remix)	2015	day	Melodic House & Techno	Herzblut Recordings	0.771	0.606	11	-9.952	1	0.0376	0.0081	0.915	0.108	0.586	123.027	389721	31
spotify:track:6H9k20YGV07FR1eUV2P4yy	Stephan Bodzin	Singularity (Fur Coat Remix)	2015	day	Melodic House & Techno	Herzblut Recordings	0.706	0.525	6	-11.654	1	0.0442	0.0123	0.914	0.259	0.354	123.027	556179	-1
spotify:track:0yuJtvXsapVOQfNDYxQ5mw	Stephan Bodzin	Singularity	2015	day	Melodic House & Techno	Life And Death	0.752	0.486	10	-12.53	0	0.0493	0.0479	0.877	0.0926	0.0379	121.0	421307	31
spotify:track:7enI1KbQAwrMcu6Zf5FScf	Stephan Bodzin	Strand	2017	day	Melodic House & Techno	Afterlife Records	0.727	0.82	11	-11.369	1	0.0473	0.0227	0.915	0.101	0.0785	122.001	468514	-1
spotify:track:3Gy4XcnB4v8qepgddYEq2W	Stephan Bodzin	Zulu (Pan-Pot Remix)	2015	day	Melodic House & Techno	Herzblut Recordings	0.796	0.699	10	-9.95	0	0.0732	0.278	0.881	0.099	0.0426	125.01	487515	-1
spotify:track:3QiMNLo2sErVVh6DLpI27v	Stephan Bodzin	Zulu (Synthapella Version)	2015	day	Melodic House & Techno	Herzblut Recordings	0.332	0.249	6	-17.193	1	0.0338	0.765	0.895	0.18	0.112	123.992	467373	22
spotify:track:3MDEbfPekrI2EzxFTUzu5m	Stephan Bodzin	Zulu	2015	day	Melodic House & Techno	Herzblut Recordings	0.705	0.612	6	-11.044	1	0.0429	0.0342	0.873	0.11	0.076	124.011	465225	-1
spotify:track:6TeH4qDxZaTtvACNYG2WMD	Stephan Bodzin	River (Fideles Remix)	2022	day	Melodic House & Techno	Herzblut Recordings	0.726	0.626	7	-9.799	0	0.051	0.00808	0.878	0.139	0.348	124.01	389107	31
spotify:track:4r46V8Liv7uUNelbBtW5Jw	Stephan Bodzin	Astronautin (Hernan Cattaneo & Soundexile Remix)	2022	day	Melodic House & Techno	Herzblut Recordings	0.797	0.742	5	-11.252	0	0.0519	0.0295	0.84	0.106	0.146	123.994	538551	31
spotify:track:6CVJRF5iu0X9ZUnGqFXiuN	Stephan Bodzin	Breathe	2021	day	Melodic House & Techno	Herzblut Recordings	0.687	0.645	8	-14.184	0	0.0548	0.244	0.711	0.109	0.0924	124.977	423734	21
spotify:track:5dxVa2HfMjJ6UNCPsXJOdD	Stephan Bodzin	Kerberos (Original Mix)	2014	day	Deep House	Systematic Recordings	0.747	0.545	10	-12.505	0	0.0467	0.0223	0.92	0.0833	0.413	121.001	543751	31
spotify:track:1cQCfrLGc5GpBC6bNPlsUm	Stephan Bodzin	Earth (Mind Against Remix)	2022	day	Melodic House & Techno	Herzblut Recordings	0.776	0.927	11	-7.38	0	0.0489	0.0105	0.887	0.0992	0.0334	125.015	450725	40
spotify:track:6VztmbKdEMOv2AtFGqHtXe	Stephan Jolk	Blossom	2022	day	Melodic House & Techno	UPPERGROUND	0.718	0.759	8	-6.898	0	0.0439	0.00136	0.875	0.0879	0.0398	124.0	358347	38
spotify:track:2OwaYJTaY6JQMqAy6LHYKt	Stephan Zovsky	Jutta (Angelov Remix)	2021	day	Melodic House & Techno	3000 Grad Records	0.803	0.935	7	-8.593	1	0.0522	0.000696	0.882	0.128	0.136	120.004	322913	34
spotify:track:5zJ2abNW1YMEJTYqjs8lAH	Stereoclip	Sunset Drive (Extended Mix)	2020	day	Melodic House & Techno	Armada Electronic Elements	0.65	0.834	10	-10.951	0	0.043	0.274	0.929	0.0846	0.197	124.997	433908	21
spotify:track:7zybSU9tFO9HNlwmGF7stc	Stereoclip	Sunset Drive	2021	day	Melodic House & Techno	Armada Electronic Elements	0.649	0.834	10	-11.43	0	0.0397	0.268	0.932	0.0974	0.15	125.004	234300	-1
spotify:track:1I9rbaMUEFzqFKK1zB98Dg	Steve Angello	Show Me Love (Vintage Culture Remix)	2021	day	Dance / Electro Pop	Mixmash Records	0.778	0.825	7	-5.774	1	0.0334	0.00777	4.44e-06	0.0354	0.32	126.966	184252	4
spotify:track:7lO4zJM5WIBChjlYyuIDNm	Steve Sai	Relocation (T78 Remix)	2018	day	Hard Techno	Ragnarok	0.75	0.697	8	-9.635	1	0.0775	0.0303	0.841	0.0988	0.0545	127.991	399375	37
spotify:track:5RR5JvFcp59BmL2HbQW6ii	Stuart	Fuel To Fire (Armin van Buuren Vocal Mix)	2020	day	House	Adrian & Raz (AdrianRazRecordings)	0.628	0.967	9	-7.558	0	0.055	0.000142	0.778	0.087	0.761	135.377	430147	7
spotify:track:6WnGITNOKFXawCwqnFuYbW	Stylo	Madan	2022	day	Afro House	Hurry Up Slowly	0.756	0.815	10	-8.327	0	0.0799	0.0184	0.598	0.568	0.775	121.973	218361	2
spotify:track:3BkFFqxBEP9kqKOfCJj0By	Stylo	The Last Siren	2020	day	Melodic House & Techno	Timeless Moment	0.802	0.595	2	-9.729	1	0.064	0.000226	0.868	0.0433	0.0428	123.01	426674	13
spotify:track:6iNoB90jmeopvTSBCqz62O	Stylo	The Last Siren (Morttagua Remix)	2021	day	Progressive House	Timeless Moment	0.359	0.763	2	-10.822	1	0.048	0.0027	0.834	0.678	0.379	121.331	417561	2
spotify:track:1xjvIE3l0BACb24sF2TpPH	Sultan + Shepard	Assassin	2021	day	Melodic House & Techno	This Never Happened	0.637	0.687	11	-8.63	1	0.041	0.0587	0.704	0.0917	0.0878	119.995	326000	30
spotify:track:5L8R2cyft2HfQ1IlfVAbcz	Sultan + Shepard	Salta	2021	day	Melodic House & Techno	This Never Happened	0.653	0.604	7	-10.177	0	0.0327	0.0448	0.908	0.255	0.0768	119.98	222250	-1
spotify:track:7Ib1fj8HnRmi9WRBpDK6ie	Sultan + Shepard	The Way	2019	day	Progressive House	Armada Music Albums	0.696	0.694	8	-10.275	1	0.0437	0.0619	0.879	0.14	0.185	119.989	215250	-1
spotify:track:0SYcg3DsOg11avMngG92Kk	Sunnery James & Ryan Marciano	Don't Stop It Now	2022	day	House	SONO Music	0.621	0.975	7	-4.777	1	0.0547	0.0309	0.276	0.103	0.486	123.987	201290	4
spotify:track:5JWPEeJvsairJtAzOmffYn	Sunnery James & Ryan Marciano	I'll House You (Extended Mix)	2018	day	Funky House	SONO Music	0.767	0.931	7	-5.02	1	0.088	0.0496	0.325	0.0472	0.214	124.991	292489	4
spotify:track:6iobU8oVZJIQF7Xgb60cdn	Sunnery James & Ryan Marciano	PRAY (Extended Mix)	2020	day	House	SONO Music	0.695	0.89	8	-5.324	1	0.0398	0.000407	0.00451	0.0778	0.285	124.003	252500	4
spotify:track:09QQwmPHBBVhBD2wWrNJk2	Sunnery James & Ryan Marciano	PRAY (VIP Mix)	2020	day	House	SONO Music	0.739	0.757	8	-6.524	1	0.048	0.0161	3.4e-05	0.0982	0.174	123.971	180846	4
spotify:track:1BpG59DLyW6jZxN2PYiUA3	Super Flu	2daBeat	2017	day	Electronica	Monaberry	0.659	0.698	9	-10.252	0	0.0687	0.109	0.00864	0.0836	0.221	120.022	329787	4
spotify:track:2mhRsvVVfukHWklTrRpnCB	Superlover	D.A.N.C.E.	2021	day	House	Big Top Amsterdam	0.825	0.788	10	-8.219	1	0.0528	0.000543	0.9	0.0639	0.764	123.999	275323	7
spotify:track:1G3kwVs3JHqN5UPiFXcAID	Swedish House Mafia	Moth To A Flame (feat. The Weeknd) (Adriatique Remix)	2022	day	Melodic House & Techno	Republic Records	0.663	0.817	0	-7.793	0	0.0332	0.000118	0.37	0.0683	0.113	120.013	389957	-1
spotify:track:4ptnQ0kQnN1U1Ig8TSslj6	Swedish House Mafia	Turn On The Lights again.. (feat. Future & Fred again..) (Anyma Remix)	2022	day	Melodic House & Techno	Atlantic Records UK	0.683	0.825	7	-6.175	1	0.0424	0.000833	0.727	0.232	0.0451	126.023	253433	17
spotify:track:4jyibctx3OKuYuA77lOsow	Sylvester	You Make Me Feel (Mighty Real) (Michael Gray Dub Mix)	2019	day	House	Sultra Records	0.789	0.862	10	-6.302	1	0.0663	0.000389	0.508	0.0832	0.769	123.987	456855	10
spotify:track:7yBQK34HQlU7dofQlTVUjX	Sylvester	You Make Me Feel (Mighty Real) (Michael Gray Remix)	2019	day	House	Sultra Records	0.779	0.844	10	-5.977	1	0.0628	0.000373	0.146	0.0456	0.769	124.001	452459	10
spotify:track:0DBaG7EfNLcK7kCrwzQ6Uq	Syn Cole	Mind Blown (Sammy Porter Remix)	2020	day	Dance / Electro Pop	Positiva	0.801	0.891	0	-7.393	0	0.0514	0.006	0.811	0.183	0.562	124.982	197120	6
spotify:track:2KPWhEPdf2JznU3lW96kvr	Sysdemes	The Lies You Tell	2019	day	Mainstage	mau5trap	0.836	0.349	8	-10.653	1	0.0839	0.0228	0.815	0.105	0.0937	126.029	371602	31
spotify:track:39HhbIIckqf943ZvAQL8iC	Sébastien Léger	Ariana	2023	day	Organic House / Downtempo	Lost Miracle	0.802	0.915	2	-5.665	0	0.0458	0.0233	0.897	0.0433	0.64	122.004	489836	9
spotify:track:7irDOF7IcDhfoQ14kFdpOu	Sébastien Léger	Pamparis	2022	day	Organic House / Downtempo	Lost Miracle	0.798	0.933	0	-6.791	1	0.0416	0.00428	0.884	0.0653	0.549	122.004	491803	-1
spotify:track:4TR6mBYhwSML6pxV0gF4Ts	Sébastien Léger	Regina Blue	2022	day	Organic House / Downtempo	All Day I Dream	0.789	0.806	4	-8.042	0	0.0526	0.0573	0.922	0.0789	0.575	121.012	525620	9
spotify:track:4Obd7U0laIfX36ypVJ8E90	Sébastien Léger	Stevie	2021	day	Organic House / Downtempo	Lost Miracle	0.816	0.625	2	-7.601	0	0.107	0.00455	0.899	0.0637	0.35	121.01	491901	13
spotify:track:5eYyzXGdIKvWRbnMCrKiOj	T78	Beast Man	2017	day	Techno (Peak Time / Driving)	Autektone Records	0.749	0.877	1	-6.549	1	0.0662	0.00558	0.914	0.073	0.0378	128.019	397500	25
spotify:track:1UC18UNumQ5jsjtLKmWaum	T78	Blade	2017	day	Techno (Peak Time / Driving)	Autektone Records	0.749	0.917	1	-6.924	1	0.0646	0.000387	0.92	0.116	0.307	127.991	376875	20
spotify:track:0ntwWswCIoTBMbusGjdKcQ	T78	Fisto (Edit Mix)	2018	day	Techno (Peak Time / Driving)	Autektone Records	0.665	0.806	6	-7.342	0	0.0369	0.00567	0.843	0.772	0.272	125.995	286191	2
spotify:track:7yyNaKHvH76G4tohz4cM7u	T78	Megator	2019	day	Techno (Peak Time / Driving)	Autektone Records	0.717	0.986	11	-5.267	0	0.158	0.00127	0.838	0.0222	0.109	129.989	330462	41
spotify:track:2u9p5gXVWWtZQkcQrSybGD	T78	Mosquitor	2017	day	Techno (Peak Time / Driving)	iTechno	0.621	0.889	6	-6.246	0	0.0418	0.000247	0.875	0.11	0.0405	125.987	426667	-1
spotify:track:3TZVSrbSuUhicP1eN9MSvZ	T78	Roboto	2020	day	Techno (Peak Time / Driving)	Autektone Records	0.762	0.92	11	-6.382	1	0.0495	0.00104	0.847	0.0735	0.351	132.013	281818	-1
spotify:track:2gDPrM2oWtYK4pNOrfWEJ1	T78	Tung Lashor	2017	day	Techno (Peak Time / Driving)	iTechno	0.781	0.656	7	-8.589	1	0.171	0.000174	0.874	0.119	0.13	125.996	417143	3
spotify:track:2zQvCDoNh9hG0AFSCQzj1y	T78	New World	2021	day	Techno (Peak Time / Driving)	Autektone Records	0.665	0.946	7	-4.429	0	0.0585	0.000893	0.406	0.143	0.163	129.992	350769	4
spotify:track:2jCmcEJZI0ryYcoDSojGRU	T78	Acidsm (Radio Mix)	2019	day	Techno (Peak Time / Driving)	EXKLUSIVE	0.672	0.888	7	-6.623	1	0.0548	0.000603	0.749	0.119	0.282	127.998	319219	-1
spotify:track:7zVlTbvChujeZKwjWNEAHF	T78	Stonedar (T78 Remix)	2016	day	Techno (Peak Time / Driving)	Electrotunes	0.759	0.569	6	-11.801	1	0.0901	0.00543	0.879	0.106	0.291	128.997	387442	31
spotify:track:3sfW7qrHyG8LwiXgbnUX4o	T78	King Hiss (Josh Fener Remix)	2017	day	Techno (Peak Time / Driving)	Autektone Records	0.685	0.765	6	-10.868	0	0.0365	0.0152	0.653	0.111	0.179	131.014	379237	40
spotify:track:78KDxwrTrJbRbGe7cOGip3	T78	Syclone	2019	day	Techno (Peak Time / Driving)	Autektone Records	0.792	0.875	1	-8.254	0	0.135	0.0555	0.863	0.121	0.0912	129.992	367846	3
spotify:track:1wKvdhEdWatU04C5yM7trX	T78	Acid Lick	2018	day	Techno (Peak Time / Driving)	Autektone Records	0.649	0.907	10	-7.016	1	0.0683	0.00194	0.834	0.112	0.236	131.989	276818	41
spotify:track:6HUnAzGo1zYfdX4ZW1yiZh	Tale Of Us	Notte senza fine (Kiasmos Remix)	2017	day	Electronica	Deutsche Grammophon (DG)	0.704	0.448	1	-16.847	1	0.0454	0.228	0.913	0.107	0.231	120.009	388153	19
spotify:track:5noSkaAhiPUZZpKqgFWiLi	Tale Of Us	Astral	2015	day	Melodic House & Techno	Life And Death	0.734	0.859	7	-12.001	1	0.0496	0.00741	0.835	0.114	0.214	123.983	402628	-1
spotify:track:3VwUw2BsgZ9D1U3uti1oRt	Tale Of Us	Monument (Stephan Bodzin Remix)	2017	day	Melodic House & Techno	Afterlife Records	0.66	0.673	4	-12.146	1	0.0443	0.0122	0.863	0.119	0.0352	125.001	452920	-1
spotify:track:4tvWDh6yMLM8zxUHSdAMN4	Tatana	Resonance (Matan Caspi Remix)	2018	day	Progressive House	Freegrant Music	0.784	0.645	0	-10.87	1	0.0602	0.000282	0.918	0.0743	0.0393	121.999	446557	13
spotify:track:62OQBLpD3TmkqbtTPqqdRt	Tchami	Adieu	2017	day	Mainstage	Confession Records	0.717	0.747	11	-4.932	0	0.0409	0.0467	0.635	0.0772	0.335	125.983	413333	40
spotify:track:7BcTpkTnqmp7aBhdTK5LHU	Tchami	Ghosts	2020	day	Mainstage	Confession Records	0.679	0.876	6	-10.27	1	0.0421	0.00755	0.851	0.0567	0.722	123.999	296342	-1
spotify:track:5fFEgmLAbNG75zKPn3hXOO	Tchami	Move Your Body (Future House)	2015	day	Mainstage	Ultra	0.818	0.87	9	-5.162	1	0.0493	0.00424	0.196	0.0429	0.741	123.999	219429	10
spotify:track:6eQfDAxV36FTBACazlf5M6	Techno Alias	Sweet Dreams (Are Made of This)	2023	day	Techno (Peak Time / Driving)		0.629	0.921	0	-7.855	0	0.312	0.0129	0.595	0.435	0.4	135.981	118309	0
spotify:track:4YyTSL5nlHICPyX50Gc4aZ	Teho	Glacier 3000	2021	day	Melodic House & Techno	Cercle Records	0.562	0.67	5	-10.301	0	0.0374	0.0259	0.185	0.052	0.458	122.014	329241	-1
spotify:track:7Blfodsp4cnfT8Z7YyUdM0	The Cube Guys	I Love It (Club Edit)	2019	day	Funky House	Cube Recordings	0.804	0.987	5	-4.388	0	0.0523	0.00135	0.285	0.0744	0.893	125.003	324000	10
spotify:track:4WDr9nlsBF55DVcm7QD8Mw	The Cube Guys	Love Will Save the Day (Club Edit)	2020	day	Bass House	Cube Recordings	0.761	0.917	2	-4.504	1	0.0859	0.00525	0.000489	0.305	0.852	124.025	210968	-1
spotify:track:1MQs5yIOEF5ybHkBci5gzZ	The Cube Guys	Dance Dance Dance	2021	day	Funky House	Cube Recordings	0.773	0.92	0	-4.576	1	0.0603	0.00465	0.837	0.0494	0.869	124.003	312423	7
spotify:track:5Th9gECB7ifxUAQy59urEo	The Cube Guys	Ah Feel Like Ahcid (Etienne Ozborne Remix)	2019	day	House	Cube Recordings	0.834	0.892	7	-2.815	1	0.0764	0.0141	0.666	0.0445	0.368	123.019	336098	7
spotify:track:6QvAUHL7aiAj6iLcXkBxI7	The Cube Guys	Funky Beatz (Club Mix)	2021	day	Funky House	Cube Recordings	0.846	0.971	4	-4.671	1	0.108	0.00649	0.856	0.0652	0.463	125.999	383333	7
spotify:track:2rbFCyg6s9D2ex0mMxwzdJ	The Drill	The Drill	2005	year	House	RH2	0.802	0.793	10	-7.806	1	0.0456	0.000426	0.85	0.278	0.108	128.004	410227	-1
spotify:track:6WeTfeEIhErTT9VL2maoKB	The Midnight	Kids (PROFF Dub Remix)	2019	day	Progressive House	Monstercat Silk	0.702	0.817	2	-6.026	1	0.0338	0.00185	0.871	0.0983	0.219	121.995	369970	-1
spotify:track:3EYOJ48Et32uATr9ZmLnAo	The Police	Roxanne	1978	day	Trap / Wave	A&M Records	0.618	0.748	0	-8.905	1	0.358	0.0384	4.1e-06	0.0473	0.663	134.114	191947	0
spotify:track:1nJwqD7S0yVMNWrjzyUBV8	The Policy	Yefja	2021	day	Melodic House & Techno	[PIAS] Holland	0.841	0.704	0	-7.144	1	0.13	0.124	0.866	0.0855	0.374	126.019	427750	13
spotify:track:5UJegVmminlxe2u9dz6jBH	The Rocketman	Love & Peace	2023	day	Techno (Peak Time / Driving)		0.758	0.95	3	-7.046	1	0.0648	0.000246	0.367	0.0819	0.226	140.019	360025	32
spotify:track:7H8uYqn53ik9o8i6adEtqZ	The Shapeshifters	Lola's Theme Recut (Radio Edit)	2017	day	House	Glitterbox Recordings	0.773	0.689	5	-6.964	0	0.0444	0.000443	0.891	0.0693	0.612	124.02	180891	6
spotify:track:5l1RaiuYKyZu54clACy05X	The Shapeshifters	Lola's Theme Recut	2017	day	House	Glitterbox Recordings	0.888	0.649	5	-7.75	0	0.0658	0.000169	0.927	0.0498	0.711	124.001	491298	9
spotify:track:7EhxI9sye0f3Ga1HTrfjZw	The Shapeshifters	Lola's Theme	2004	day	Nu Disco / Disco	Glitterbox Recordings	0.845	0.626	5	-5.872	0	0.0727	0.000125	0.143	0.0669	0.87	123.967	415520	14
spotify:track:2uSfoUCylfFPKbBcUV0n4Y	The Shapeshifters	Lola's Theme Recut (Purple Disco Machine Remix)	2017	day	Nu Disco / Disco	Different	0.777	0.798	7	-8.454	1	0.0691	0.146	0.892	0.0552	0.301	122.008	370000	35
spotify:track:1otmOO4ilwTSIUDBnR6wCF	The Source & Candi Staton	You Got The Love (New Voyager Radio Edit)	1996	day	Electronica	React	0.591	0.898	6	-4.78	1	0.0336	0.0523	2.73e-06	0.411	0.482	107.094	193600	4
spotify:track:4nQkNmJJWnFIRsbIMeIrlX	The Source	You Got The Love (New Voyager Radio Edit)	1996	year	Electronica	React	0.591	0.898	6	-4.779	1	0.0336	0.0523	2.66e-06	0.411	0.478	107.092	193600	4
spotify:track:5Az42BE25R5fzSUsRCdtOI	The Sugarhill Gang	Rapper's Delight	2000	day	Trap / Wave	Sanctuary Records	0.859	0.824	11	-7.418	0	0.261	0.199	0.0	0.192	0.8	111.697	427440	0
spotify:track:2x9r2c229qzO4sMI68cR2d	The Supermen Lovers	Starlight (Dub Version)	2001	day	House	Lafesse Records	0.755	0.574	0	-5.756	1	0.0352	0.000341	0.0727	0.262	0.401	127.491	530000	15
spotify:track:5luWJxS799LLp2e88RffUx	The Supermen Lovers	Starlight	2001	day	House	Lafesse Records	0.706	0.661	0	-5.126	1	0.034	0.000411	0.0514	0.139	0.642	127.48	364333	11
spotify:track:2fMVYkGdVqrKjSNTY7KzT1	The Temper Trap	Sweet Disposition (Axwell & Dirty South Remix)	2009	day	Trance (Main Floor)	New State Music	0.685	0.656	6	-6.777	0	0.0456	0.0149	0.648	0.261	0.353	128.998	404227	-1
spotify:track:4X5Gsi8jQ5nPgr0aacNRp2	The Temper Trap	Sweet Disposition (Cristoph Remix)	2019	day	Progressive House	Infectious Music	0.639	0.765	11	-7.842	0	0.0554	0.038	0.788	0.561	0.278	126.017	495387	2
spotify:track:3qOuySPLpVyBXLuTNMgbRj	The xx	On Hold (Jamie xx Remix)	2017	day	House	Young	0.759	0.909	0	-7.85	0	0.0373	0.301	0.844	0.0998	0.471	128.188	371533	-1
spotify:track:0QZPScR6cSRhc1mozNWUKe	The-Prophecy	Jam Master (T78 & ROBPM Remix)	2019	day	Techno (Peak Time / Driving)	Autektone Records	0.693	0.883	10	-6.566	0	0.0329	0.000685	0.775	0.0883	0.185	130.008	278769	-1
spotify:track:3QcqkrUkhGqYnG1Z1XMhPN	THEMBA	Who Is Themba?	2018	day	Afro House	Herd	0.801	0.793	1	-10.731	1	0.0555	0.00687	0.858	0.086	0.514	122.997	408288	-1
spotify:track:03zjxa5V9uthURPMceutEi	THEMBA	Izindlu (Dense & Pika Remix)	2022	day	Melodic House & Techno	Armada Music	0.751	0.751	4	-8.65	0	0.0509	0.0335	0.848	0.188	0.411	130.017	287386	-1
spotify:track:3mSpyjsEAdxzb4xRS0a5zB	Thomas Hoffknecht	RTCH (Mutation Edit)	2019	day	Techno (Peak Time / Driving)	Micro.Fon	0.802	0.709	1	-10.364	1	0.0544	0.0965	0.0394	0.112	0.0369	128.02	360080	-1
spotify:track:36hzBKnGt9KjW54gr3ZBnK	Thomas Schumacher	Golden Hour	2019	day	Techno (Peak Time / Driving)	Electric Ballroom	0.687	0.771	7	-9.258	1	0.0513	0.000687	0.927	0.109	0.0367	128.989	446628	-1
spotify:track:3mdap2EJvA7MJR988IDL0g	Thomas Schumacher	Stella	2017	day	Techno (Peak Time / Driving)	Noir Music	0.755	0.938	5	-6.524	0	0.0392	4.47e-06	0.915	0.0762	0.0306	127.996	567049	33
spotify:track:20wwlbUXPg6aemiecsXX0E	Thomas Schumacher	Unconfused	2017	day	Techno (Peak Time / Driving)	Noir Music	0.77	0.896	0	-9.744	1	0.0735	0.000368	0.913	0.075	0.142	128.996	597238	-1
spotify:track:7Lxp1abupYtTGU50LFpxO1	Thomas Schumacher	Wake Up	2018	day	Techno (Peak Time / Driving)	Electric Ballroom	0.614	0.791	1	-10.095	1	0.0391	0.000467	0.917	0.109	0.0337	127.999	512000	-1
spotify:track:4LzKG4IAv5YsiS8wntP0E0	Thomas Schumacher	Apollo	2016	day	Techno (Peak Time / Driving)	Electric Ballroom	0.674	0.748	7	-7.598	1	0.0441	0.014	0.871	0.0929	0.346	123.005	518989	-1
spotify:track:1SQ6d1ubQC8odKtMRBKGWL	Thomas Schwartz	A Tale of Redemption	2022	day	Melodic House & Techno	Poesie Musik	0.736	0.573	11	-10.653	0	0.0552	0.0151	0.931	0.107	0.237	119.992	403229	31
spotify:track:6KaugkZhMW9ZAdQPpbZLjq	Tim Baresko	Llego La (Mark Knight Extended Mix)	2021	day	Tech House	Toolroom Trax	0.76	0.925	1	-5.045	1	0.0609	0.000636	0.441	0.0211	0.365	124.99	403680	-1
spotify:track:2c2uSilY2qo1iTiBZGEfpK	Tim Deluxe	It Just Won't Do (Club Mix)	2011	day	House	Get Human	0.718	0.954	5	-4.883	0	0.0576	0.000674	0.858	0.272	0.871	129.989	423093	7
